id,plant_id,variety,brand,quantity,purchase_date,expiration_date,germination_rate,location,price,notes,created_at,is_global,days_to_maturity,germination_days,plant_spacing,row_spacing,planting_depth,germination_temp_min,germination_temp_max,soil_temp_min,heat_tolerance,cold_tolerance,bolt_resistance,ideal_seasons,flavor_profile,storage_rating,user_id,catalog_seed_id,last_synced_at
862,cauliflower-1,Purple of Sicily,,0,,,,,,Type: Purple cauliflower heirloom | DTM: 80-90 days | Soil Temp: 50-85°F | Italian purple heirloom,2025-11-14 19:06:50.344385,1,85,,,,,,,,,,,,,,1,,
863,cauliflower-1,Violet Queen,,0,,,,,,Type: Purple cauliflower hybrid | DTM: 75-85 days | Soil Temp: 50-85°F | Uniform purple heads,2025-11-14 19:06:50.344385,1,80,,,,,,,,,,,,,,1,,
864,cauliflower-1,Lavender,,0,,,,,,Type: Purple cauliflower hybrid | DTM: 75-85 days | Soil Temp: 50-85°F | Light lavender heads,2025-11-14 19:06:50.344385,1,80,,,,,,,,,,,,,,1,,
865,cauliflower-1,Green Macerata,,0,,,,,,Type: Green cauliflower heirloom | DTM: 75-90 days | Soil Temp: 50-85°F | Green Italian broccoflower type,2025-11-14 19:06:50.344385,1,82,,,,,,,,,,,,,,1,,
866,cauliflower-1,Alverda,,0,,,,,,Type: Green cauliflower hybrid | DTM: 75-85 days | Soil Temp: 50-85°F | Bright green hybrid,2025-11-14 19:06:50.344385,1,80,,,,,,,,,,,,,,1,,
867,cauliflower-1,Vitaverde,,0,,,,,,Type: Green cauliflower hybrid | DTM: 75-85 days | Soil Temp: 50-85°F | Green cauliflower/broccoflower,2025-11-14 19:06:50.344385,1,80,,,,,,,,,,,,,,1,,
868,cauliflower-1,Romanesco Italia,,0,,,,,,Type: Romanesco cauliflower | DTM: 75-100 days | Soil Temp: 50-85°F | Spiral fractal heads,2025-11-14 19:06:50.344385,1,87,,,,,,,,,,,,,,1,,
869,cauliflower-1,Veronica,,0,,,,,,Type: Romanesco cauliflower hybrid | DTM: 75-90 days | Soil Temp: 50-85°F | Uniform spirals,2025-11-14 19:06:50.344385,1,82,,,,,,,,,,,,,,1,,
870,cauliflower-1,Puntoverde,,0,,,,,,Type: Romanesco cauliflower hybrid | DTM: 78-90 days | Soil Temp: 50-85°F | Consistent high-quality spirals,2025-11-14 19:06:50.344385,1,84,,,,,,,,,,,,,,1,,
871,cauliflower-1,Walcheren Winter,,0,,,,,,Type: Overwintering cauliflower | DTM: 200-240 days | Soil Temp: 50-85°F | Very cold hardy overwinter crop,2025-11-14 19:06:50.344385,1,220,,,,,,,,,,,,,,1,,
872,cauliflower-1,Aalsmeer,,0,,,,,,Type: Overwintering cauliflower | DTM: 210-250 days | Soil Temp: 50-85°F | Large winter cauliflower,2025-11-14 19:06:50.344385,1,230,,,,,,,,,,,,,,1,,
873,cabbage-1,Golden Acre,,0,,,,,,"Type: Green cabbage early | DTM: 60-65 days | Soil Temp: 50-85°F | Early, compact heads",2025-11-14 19:12:50.646313,1,62,,,,,,,,,,,,,,1,,
874,cabbage-1,Early Jersey Wakefield,,0,,,,,,Type: Green cabbage heirloom | DTM: 60-75 days | Soil Temp: 50-85°F | Pointed heirloom cabbage,2025-11-14 19:12:50.646313,1,67,,,,,,,,,,,,,,1,,
875,cabbage-1,Charleston Wakefield,,0,,,,,,Type: Green cabbage heirloom | DTM: 70-85 days | Soil Temp: 50-85°F | Large pointed heads,2025-11-14 19:12:50.646313,1,77,,,,,,,,,,,,,,1,,
876,cabbage-1,Stonehead F1,,0,,,,,,"Type: Green cabbage hybrid | DTM: 65-75 days | Soil Temp: 50-85°F | Dense small heads, very uniform",2025-11-14 19:12:50.657286,1,70,,,,,,,,,,,,,,1,,
877,cabbage-1,Copenhagen Market,,0,,,,,,Type: Green cabbage heirloom | DTM: 65-75 days | Soil Temp: 50-85°F | Round green heirloom,2025-11-14 19:12:50.657286,1,70,,,,,,,,,,,,,,1,,
878,cabbage-1,Tendersweet,,0,,,,,,Type: Green cabbage | DTM: 70-80 days | Soil Temp: 50-85°F | Tender thin leaves,2025-11-14 19:12:50.657286,1,75,,,,,,,,,,,,,,1,,
879,cabbage-1,Cheers F1,,0,,,,,,Type: Green cabbage hybrid | DTM: 70-75 days | Soil Temp: 50-85°F | High disease resistance,2025-11-14 19:12:50.657286,1,72,,,,,,,,,,,,,,1,,
880,cabbage-1,Blue Vantage,,0,,,,,,"Type: Green cabbage hybrid | DTM: 70-80 days | Soil Temp: 50-85°F | Heat-tolerant, uniform",2025-11-14 19:12:50.657286,1,75,,,,,,,,,,,,,,1,,
881,cabbage-1,Storage No. 4,,0,,,,,,Type: Green cabbage storage | DTM: 90-110 days | Soil Temp: 50-85°F | Excellent storage variety,2025-11-14 19:12:50.657286,1,100,,,,,,,,,,,,,,1,,
882,cabbage-1,Red Acre,,0,,,,,,Type: Red cabbage early | DTM: 75-85 days | Soil Temp: 50-85°F | Compact red heads,2025-11-14 19:12:50.657286,1,80,,,,,,,,,,,,,,1,,
883,cabbage-1,Ruby Perfection,,0,,,,,,Type: Red cabbage storage | DTM: 80-90 days | Soil Temp: 50-85°F | Industry standard red storage,2025-11-14 19:12:50.657286,1,85,,,,,,,,,,,,,,1,,
884,cabbage-1,Red Express,,0,,,,,,Type: Red cabbage early | DTM: 60-70 days | Soil Temp: 50-85°F | Early and uniform,2025-11-14 19:12:50.657286,1,65,,,,,,,,,,,,,,1,,
885,cabbage-1,Mammoth Red Rock,,0,,,,,,Type: Red cabbage heirloom | DTM: 90-100 days | Soil Temp: 50-85°F | Large heirloom red,2025-11-14 19:12:50.657286,1,95,,,,,,,,,,,,,,1,,
886,cabbage-1,Integro F1,,0,,,,,,"Type: Red cabbage hybrid | DTM: 80-90 days | Soil Temp: 50-85°F | High uniformity, tight heads",2025-11-14 19:12:50.657286,1,85,,,,,,,,,,,,,,1,,
887,cabbage-1,Savoy Perfection,,0,,,,,,Type: Savoy cabbage heirloom | DTM: 85-95 days | Soil Temp: 50-85°F | Crinkled sweet leaves,2025-11-14 19:12:50.657286,1,90,,,,,,,,,,,,,,1,,
888,cabbage-1,Alcosa,,0,,,,,,Type: Savoy cabbage hybrid | DTM: 70-80 days | Soil Temp: 50-85°F | Compact savoy hybrid,2025-11-14 19:12:50.657286,1,75,,,,,,,,,,,,,,1,,
889,cabbage-1,Violasco,,0,,,,,,Type: Savoy cabbage hybrid | DTM: 80-90 days | Soil Temp: 50-85°F | Uniform savoy heads,2025-11-14 19:12:50.657286,1,85,,,,,,,,,,,,,,1,,
890,cabbage-1,Michihili,,0,,,,,,Type: Napa cabbage heirloom | DTM: 70-80 days | Soil Temp: 50-85°F | Tall heading Chinese cabbage,2025-11-14 19:12:50.657286,1,75,,,,,,,,,,,,,,1,,
891,cabbage-1,Minuet,,0,,,,,,Type: Napa cabbage hybrid | DTM: 45-50 days | Soil Temp: 50-85°F | Small tender hybrid napa,2025-11-14 19:12:50.657286,1,47,,,,,,,,,,,,,,1,,
892,cabbage-1,Blues,,0,,,,,,Type: Napa cabbage hybrid | DTM: 60-70 days | Soil Temp: 50-85°F | Bolting-resistant napa,2025-11-14 19:12:50.657286,1,65,,,,,,,,,,,,,,1,,
893,cabbage-1,Bilko,,0,,,,,,Type: Napa cabbage hybrid | DTM: 60-70 days | Soil Temp: 50-85°F | Uniform barrel-shaped napa,2025-11-14 19:12:50.673002,1,65,,,,,,,,,,,,,,1,,
894,cabbage-1,Late Flat Dutch,,0,,,,,,Type: Green cabbage late/storage | DTM: 100-120 days | Soil Temp: 50-85°F | Huge storage heads,2025-11-14 19:12:50.673002,1,110,,,,,,,,,,,,,,1,,
895,cabbage-1,Brunswick,,0,,,,,,Type: Green cabbage heirloom | DTM: 85-95 days | Soil Temp: 50-85°F | Cold-hardy storage type,2025-11-14 19:12:50.677353,1,90,,,,,,,,,,,,,,1,,
896,cabbage-1,Kaitlin F1,,0,,,,,,Type: Green cabbage storage hybrid | DTM: 90-110 days | Soil Temp: 50-85°F | Large long-storing cabbage,2025-11-14 19:12:50.677353,1,100,,,,,,,,,,,,,,1,,
897,kale-1,Winterbor,,0,,,,,,Type: Curly kale hybrid | DTM: 60-70 days | Soil Temp: 45-85°F | Very cold-hardy hybrid,2025-11-14 19:16:31.687930,1,65,,,,,,,,,,,,,,1,,
898,kale-1,Dwarf Blue Curled,,0,,,,,,Type: Curly kale heirloom | DTM: 55-65 days | Soil Temp: 45-85°F | Compact heirloom with tight curls,2025-11-14 19:16:31.700467,1,60,,,,,,,,,,,,,,1,,
899,kale-1,Blue Curled Scotch,,0,,,,,,Type: Curly kale heirloom | DTM: 55-70 days | Soil Temp: 45-85°F | Classic curled Scotch type,2025-11-14 19:16:31.700467,1,62,,,,,,,,,,,,,,1,,
900,kale-1,Vates Blue Curled,,0,,,,,,Type: Curly kale heirloom | DTM: 55-65 days | Soil Temp: 45-85°F | Popular curled kale for gardens,2025-11-14 19:16:31.704512,1,60,,,,,,,,,,,,,,1,,
901,kale-1,Siberian Kale,,0,,,,,,Type: Curly/Siberian kale | DTM: 50-60 days | Soil Temp: 45-85°F | Extremely cold tolerant,2025-11-14 19:16:31.704512,1,55,,,,,,,,,,,,,,1,,
902,kale-1,Lacinato,,0,,,,,,Type: Lacinato (dinosaur) kale heirloom | DTM: 60-80 days | Soil Temp: 45-85°F | Classic Italian black kale,2025-11-14 19:16:31.704512,1,70,,,,,,,,,,,,,,1,,
903,kale-1,Nero di Toscana,,0,,,,,,Type: Lacinato kale heirloom | DTM: 60-80 days | Soil Temp: 45-85°F | Traditional dark-leaf kale,2025-11-14 19:16:31.704512,1,70,,,,,,,,,,,,,,1,,
904,kale-1,Black Magic,,0,,,,,,Type: Lacinato kale hybrid | DTM: 55-65 days | Soil Temp: 45-85°F | Improved uniform Lacinato,2025-11-14 19:16:31.704512,1,60,,,,,,,,,,,,,,1,,
905,kale-1,Toscano,,0,,,,,,Type: Lacinato kale | DTM: 60-75 days | Soil Temp: 45-85°F | Refined lacinato variety,2025-11-14 19:16:31.704512,1,67,,,,,,,,,,,,,,1,,
906,kale-1,Red Russian,,0,,,,,,Type: Russian kale heirloom | DTM: 50-65 days | Soil Temp: 45-85°F | Tender oakleaf red-stemmed kale,2025-11-14 19:16:31.704512,1,57,,,,,,,,,,,,,,1,,
907,kale-1,Red Ursa,,0,,,,,,Type: Russian kale hybrid | DTM: 50-65 days | Soil Temp: 45-85°F | Cold hardy with frilled leaves,2025-11-14 19:16:31.704512,1,57,,,,,,,,,,,,,,1,,
908,kale-1,Scarlet Kale,,0,,,,,,Type: Curly red kale | DTM: 60-75 days | Soil Temp: 45-85°F | Bright red curled leaves,2025-11-14 19:16:31.704512,1,67,,,,,,,,,,,,,,1,,
909,kale-1,Redbor,,0,,,,,,Type: Curly red kale hybrid | DTM: 60-70 days | Soil Temp: 45-85°F | Deep burgundy curly kale,2025-11-14 19:16:31.704512,1,65,,,,,,,,,,,,,,1,,
910,kale-1,White Russian,,0,,,,,,Type: Siberian kale | DTM: 55-65 days | Soil Temp: 45-85°F | Cold hardy with broad leaves,2025-11-14 19:16:31.704512,1,60,,,,,,,,,,,,,,1,,
911,kale-1,Improved Siberian,,0,,,,,,Type: Siberian kale hybrid | DTM: 50-60 days | Soil Temp: 45-85°F | Tender leaves and vigorous,2025-11-14 19:16:31.704512,1,55,,,,,,,,,,,,,,1,,
912,kale-1,Nagoya White,,0,,,,,,Type: Ornamental kale | DTM: 90-110 days | Soil Temp: 45-85°F | Frilly white center,2025-11-14 19:16:31.704512,1,100,,,,,,,,,,,,,,1,,
913,kale-1,Nagoya Red,,0,,,,,,Type: Ornamental kale | DTM: 90-110 days | Soil Temp: 45-85°F | Deep purple center,2025-11-14 19:16:31.704512,1,100,,,,,,,,,,,,,,1,,
914,kale-1,Peacock White,,0,,,,,,Type: Ornamental kale | DTM: 80-90 days | Soil Temp: 45-85°F | Feathery decorative leaves,2025-11-14 19:16:31.719901,1,85,,,,,,,,,,,,,,1,,
915,kale-1,Peacock Red,,0,,,,,,Type: Ornamental kale | DTM: 80-90 days | Soil Temp: 45-85°F | Colorful fringed leaves,2025-11-14 19:16:31.719901,1,85,,,,,,,,,,,,,,1,,
916,kale-1,Pentland Brig,,0,,,,,,Type: Curly kale heirloom | DTM: 60-70 days | Soil Temp: 45-85°F | Scottish heritage kale,2025-11-14 19:16:31.719901,1,65,,,,,,,,,,,,,,1,,
917,kale-1,Asparagus Kale (Cottagers Kale),,0,,,,,,Type: Sprouting kale heirloom | DTM: 80-100 days | Soil Temp: 45-85°F | Produces edible shoots,2025-11-14 19:16:31.719901,1,90,,,,,,,,,,,,,,1,,
918,mint-1,Spearmint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Classic culinary mint,2025-11-18 01:03:40.196143,1,75,,,,,,,,,,,,,,1,,
919,mint-1,Peppermint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Strong menthol medicinal mint,2025-11-18 01:03:40.206049,1,75,,,,,,,,,,,,,,1,,
920,mint-1,Chocolate Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Chocolate‑scented peppermint,2025-11-18 01:03:40.207041,1,75,,,,,,,,,,,,,,1,,
921,mint-1,Apple Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Fruity apple‑scented mint,2025-11-18 01:03:40.208042,1,75,,,,,,,,,,,,,,1,,
922,mint-1,Pineapple Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Variegated pineapple‑aroma mint,2025-11-18 01:03:40.209080,1,75,,,,,,,,,,,,,,1,,
923,mint-1,Ginger Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Ginger‑citrus aroma,2025-11-18 01:03:40.209080,1,75,,,,,,,,,,,,,,1,,
924,mint-1,Orange Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Citrus scented mint,2025-11-18 01:03:40.210084,1,75,,,,,,,,,,,,,,1,,
925,mint-1,Mojito Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | True Cuban mojito mint,2025-11-18 01:03:40.211084,1,75,,,,,,,,,,,,,,1,,
926,mint-1,Corsican Mint,,0,,,,,,"Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Strong, tiny‑leaf groundcover mint",2025-11-18 01:03:40.212140,1,75,,,,,,,,,,,,,,1,,
927,mint-1,Watermint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Strong wild mint flavor,2025-11-18 01:03:40.213132,1,75,,,,,,,,,,,,,,1,,
928,mint-1,Horsemint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Medicinal sharp mint,2025-11-18 01:03:40.214132,1,75,,,,,,,,,,,,,,1,,
929,mint-1,Banana Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Fruity banana aroma,2025-11-18 01:03:40.214132,1,75,,,,,,,,,,,,,,1,,
930,mint-1,Lavender Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Floral lavender‑mint scent,2025-11-18 01:03:40.215132,1,75,,,,,,,,,,,,,,1,,
931,mint-1,Strawberry Mint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Strawberry aroma mint,2025-11-18 01:03:40.216132,1,75,,,,,,,,,,,,,,1,,
932,mint-1,Variegated Peppermint,,0,,,,,,Type: Herb – Mint | DTM: 60-90 days | Soil Temp: 55-75°F | Striped peppermint leaves,2025-11-18 01:03:40.216132,1,75,,,,,,,,,,,,,,1,,
933,rosemary-1,Common Rosemary,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Classic culinary rosemary,2025-11-18 01:04:55.207501,1,100,,,,,,,,,,,,,,1,,
934,rosemary-1,Arp,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Very cold-hardy variety,2025-11-18 01:04:55.214793,1,100,,,,,,,,,,,,,,1,,
935,rosemary-1,Tuscan Blue,,0,,,,,,"Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Tall, upright, strong flavor",2025-11-18 01:04:55.216309,1,100,,,,,,,,,,,,,,1,,
936,rosemary-1,Barbecue Rosemary,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Thick stems ideal for grilling skewers,2025-11-18 01:04:55.217323,1,100,,,,,,,,,,,,,,1,,
937,rosemary-1,Hill Hardy,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Cold-tolerant rosemary for northern climates,2025-11-18 01:04:55.218319,1,100,,,,,,,,,,,,,,1,,
938,rosemary-1,Blue Spires,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Upright with strong aroma,2025-11-18 01:04:55.219315,1,100,,,,,,,,,,,,,,1,,
939,rosemary-1,Prostrate Rosemary,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Low-growing cascading variety,2025-11-18 01:04:55.220315,1,100,,,,,,,,,,,,,,1,,
940,rosemary-1,Blue Rain,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Trailing rosemary with strong essential oils,2025-11-18 01:04:55.221315,1,100,,,,,,,,,,,,,,1,,
941,rosemary-1,Salem,,0,,,,,,"Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Upright hybrid, good in humid climates",2025-11-18 01:04:55.223356,1,100,,,,,,,,,,,,,,1,,
942,rosemary-1,Golden Rain,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Variegated golden rosemary,2025-11-18 01:04:55.223356,1,100,,,,,,,,,,,,,,1,,
943,rosemary-1,Spice Island,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Intense culinary flavor,2025-11-18 01:04:55.224356,1,100,,,,,,,,,,,,,,1,,
944,rosemary-1,Irene,,0,,,,,,"Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Semi-prostrate, heavy flowering",2025-11-18 01:04:55.225355,1,100,,,,,,,,,,,,,,1,,
945,rosemary-1,Roman Beauty,,0,,,,,,"Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Compact, upright, ornamental",2025-11-18 01:04:55.226360,1,100,,,,,,,,,,,,,,1,,
946,rosemary-1,Benenden Blue,,0,,,,,,Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Strongly aromatic heirloom,2025-11-18 01:04:55.226866,1,100,,,,,,,,,,,,,,1,,
947,rosemary-1,Miss Jessopp’s Upright,,0,,,,,,"Type: Herb – Rosemary | DTM: 80-120 days | Soil Temp: 70-85°F | Tall, showy upright rosemary",2025-11-18 01:04:55.227867,1,100,,,,,,,,,,,,,,1,,
948,sage-1,Common Sage,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Classic culinary sage,2025-11-18 01:06:13.665170,1,80,,,,,,,,,,,,,,1,,
949,sage-1,Berggarten Sage,,0,,,,,,"Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Broad-leaf, excellent culinary flavor",2025-11-18 01:06:13.674412,1,80,,,,,,,,,,,,,,1,,
950,sage-1,Purple Sage,,0,,,,,,"Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Purple foliage, good for cooking",2025-11-18 01:06:13.674412,1,80,,,,,,,,,,,,,,1,,
951,sage-1,Tricolor Sage,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Variegated purple/green/white leaves,2025-11-18 01:06:13.675412,1,80,,,,,,,,,,,,,,1,,
952,sage-1,Golden Sage,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Variegated gold and green sage,2025-11-18 01:06:13.676433,1,80,,,,,,,,,,,,,,1,,
953,sage-1,Greek Sage,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Intense medicinal/culinary flavor,2025-11-18 01:06:13.677440,1,80,,,,,,,,,,,,,,1,,
954,sage-1,Dwarf Garden Sage,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Compact culinary sage,2025-11-18 01:06:13.678433,1,80,,,,,,,,,,,,,,1,,
955,sage-1,Extrakta,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | High essential-oil content,2025-11-18 01:06:13.678433,1,80,,,,,,,,,,,,,,1,,
956,sage-1,White Sage,,0,,,,,,Type: Herb – Sage | DTM: 75-110 days | Soil Temp: 65-85°F | Sacred sage used for smudging,2025-11-18 01:06:13.679433,1,92,,,,,,,,,,,,,,1,,
957,sage-1,Spanish Sage,,0,,,,,,"Type: Herb – Sage | DTM: 75-110 days | Soil Temp: 65-85°F | Medicinal, aromatic",2025-11-18 01:06:13.680946,1,92,,,,,,,,,,,,,,1,,
958,sage-1,Pineapple Sage,,0,,,,,,"Type: Herb – Sage | DTM: 75-90 days | Soil Temp: 65-85°F | Sweet pineapple aroma, edible flowers",2025-11-18 01:06:13.680946,1,82,,,,,,,,,,,,,,1,,
959,sage-1,Clary Sage,,0,,,,,,Type: Herb – Sage | DTM: 80-120 days | Soil Temp: 65-85°F | Used for oils and herbal medicine,2025-11-18 01:06:13.682449,1,100,,,,,,,,,,,,,,1,,
960,sage-1,Lavender Sage,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Floral-aroma sage,2025-11-18 01:06:13.683452,1,80,,,,,,,,,,,,,,1,,
961,sage-1,Culinary Sage - Broadleaf,,0,,,,,,Type: Herb – Sage | DTM: 70-90 days | Soil Temp: 65-85°F | Large-leaf cooking sage,2025-11-18 01:06:13.684452,1,80,,,,,,,,,,,,,,1,,
962,sage-1,Honey Melon Sage,,0,,,,,,Type: Herb – Sage | DTM: 75-90 days | Soil Temp: 65-85°F | Fruity melon-scented sage,2025-11-18 01:06:13.685452,1,82,,,,,,,,,,,,,,1,,
963,thyme-1,Common Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Classic culinary thyme,2025-11-18 01:08:14.327350,1,97,,,,,,,,,,,,,,1,,
964,thyme-1,English Thyme,,0,,,,,,"Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Strong flavor, top culinary variety",2025-11-18 01:08:14.336715,1,97,,,,,,,,,,,,,,1,,
965,thyme-1,German Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Cold‑hardy culinary thyme,2025-11-18 01:08:14.337715,1,97,,,,,,,,,,,,,,1,,
966,thyme-1,French Thyme,,0,,,,,,"Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Refined flavor, gourmet cooking",2025-11-18 01:08:14.338715,1,97,,,,,,,,,,,,,,1,,
967,thyme-1,Lemon Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Strong lemon aroma and flavor,2025-11-18 01:08:14.338715,1,97,,,,,,,,,,,,,,1,,
968,thyme-1,Creeping Thyme,,0,,,,,,"Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Low groundcover, aromatic",2025-11-18 01:08:14.339722,1,97,,,,,,,,,,,,,,1,,
969,thyme-1,Woolly Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Ornamental fuzzy leaves,2025-11-18 01:08:14.340722,1,97,,,,,,,,,,,,,,1,,
970,thyme-1,Orange Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Citrusy orange scent,2025-11-18 01:08:14.341722,1,97,,,,,,,,,,,,,,1,,
971,thyme-1,Caraway Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Caraway‑like aroma,2025-11-18 01:08:14.341722,1,97,,,,,,,,,,,,,,1,,
972,thyme-1,Silver Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Variegated silver‑edged leaves,2025-11-18 01:08:14.343234,1,97,,,,,,,,,,,,,,1,,
973,thyme-1,Golden Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Golden variegated foliage,2025-11-18 01:08:14.344249,1,97,,,,,,,,,,,,,,1,,
974,thyme-1,Juniper Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Strong pine‑juniper aroma,2025-11-18 01:08:14.344249,1,97,,,,,,,,,,,,,,1,,
975,thyme-1,Elfin Thyme,,0,,,,,,"Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Tiny leaves, compact plant",2025-11-18 01:08:14.345242,1,97,,,,,,,,,,,,,,1,,
976,thyme-1,Archer’s Gold,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Golden trailing thyme,2025-11-18 01:08:14.346241,1,97,,,,,,,,,,,,,,1,,
977,thyme-1,Doone Valley Thyme,,0,,,,,,Type: Herb – Thyme | DTM: 85-110 days | Soil Temp: 65-85°F | Lemon‑scented variegated thyme,2025-11-18 01:08:14.347241,1,97,,,,,,,,,,,,,,1,,
978,oregano-1,Greek Oregano,,0,,,,,,"Type: Herb – Oregano | DTM: 80-100 days | Soil Temp: 65-85°F | True Mediterranean oregano, strong flavor",2025-11-18 01:47:25.750114,1,90,,,,,,,,,,,,,,1,,
979,oregano-1,Italian Oregano,,0,,,,,,Type: Herb – Oregano | DTM: 80-100 days | Soil Temp: 65-85°F | Classic pizza/pasta oregano,2025-11-18 01:47:25.758878,1,90,,,,,,,,,,,,,,1,,
980,oregano-1,Turkish Oregano,,0,,,,,,"Type: Herb – Oregano | DTM: 80-100 days | Soil Temp: 65-85°F | High essential oil content, strong aroma",2025-11-18 01:47:25.759882,1,90,,,,,,,,,,,,,,1,,
981,oregano-1,Wild Marjoram,,0,,,,,,Type: Herb – Oregano | DTM: 70-90 days | Soil Temp: 65-85°F | Sweet mild marjoram-type oregano,2025-11-18 01:47:25.760871,1,80,,,,,,,,,,,,,,1,,
982,oregano-1,Mexican Oregano,,0,,,,,,Type: Herb – Oregano | DTM: 90-110 days | Soil Temp: 65-85°F | Citrusy pungent oregano used in Mexican cuisine,2025-11-18 01:47:25.760871,1,100,,,,,,,,,,,,,,1,,
983,oregano-1,Cuban Oregano,,0,,,,,,"Type: Herb – Oregano | DTM: 80-100 days | Soil Temp: 65-85°F | Thick succulent leaves, bold aroma",2025-11-18 01:47:25.761871,1,90,,,,,,,,,,,,,,1,,
984,oregano-1,Syrian Oregano,,0,,,,,,Type: Herb – Oregano | DTM: 80-100 days | Soil Temp: 65-85°F | Essential for za’atar spice blend,2025-11-18 01:47:25.762871,1,90,,,,,,,,,,,,,,1,,
985,oregano-1,Golden Oregano,,0,,,,,,"Type: Herb – Oregano | DTM: 80-100 days | Soil Temp: 65-85°F | Golden foliage, mild oregano flavor",2025-11-18 01:47:25.764374,1,90,,,,,,,,,,,,,,1,,
